step,loss_conf_fat,loss_pred_conf,loss_pred_mode,confidence_level,fatigue_level,predicted_confidence,mode_error
8430,0.000000,0.000000,0.313411,0.9999,0.7287,0.9999,0
8431,0.000000,0.000000,0.313412,0.9999,0.7276,0.9999,0
8432,0.000000,0.000000,0.313412,0.9999,0.7267,0.9999,0
8433,0.000000,0.000000,0.313412,0.9999,0.7257,0.9999,0
8434,0.000000,0.000000,0.313412,0.9999,0.7248,0.9999,0
8435,0.000000,0.000000,0.313412,0.9999,0.7238,0.9999,0
8436,0.000000,0.000000,0.313412,0.9999,0.7229,0.9999,0
8437,0.000002,0.000000,0.313911,0.9999,0.7259,1.0000,0
8438,0.000002,0.000000,0.313411,0.9999,0.7230,0.9999,0
8439,0.000002,0.000000,0.313910,0.9999,0.7296,1.0000,0
8440,0.000003,0.000000,0.313410,0.9999,0.7263,0.9999,0
8441,0.000006,0.000000,0.313411,0.9999,0.7288,0.9999,0
8442,0.000000,0.000000,0.313411,0.9999,0.7281,0.9999,0
8443,0.000000,0.000000,0.313411,0.9999,0.7271,0.9999,0
8444,0.000000,0.000000,0.313411,0.9999,0.7261,0.9999,0
8445,0.000000,0.000000,0.313411,0.9999,0.7252,0.9999,0
8446,0.000000,0.000000,0.313411,0.9999,0.7242,0.9999,0
8447,0.000000,0.000000,0.313411,0.9999,0.7233,0.9999,0
8448,0.000002,0.000000,0.313906,0.9999,0.7262,1.0000,0
8449,0.000001,0.000000,0.313410,0.9999,0.7234,0.9999,0
8450,0.000001,0.000000,0.313905,0.9999,0.7300,1.0000,0
8451,0.000003,0.000000,0.313410,0.9999,0.7267,0.9999,0
8452,0.000006,0.000000,0.313410,0.9999,0.7291,0.9999,0
8453,0.000000,0.000000,0.313410,0.9999,0.7285,0.9999,0
8454,0.000000,0.000000,0.313410,0.9999,0.7274,0.9999,0
8455,0.000000,0.000000,0.313410,0.9999,0.7265,0.9999,0
8456,0.000000,0.000000,0.313410,0.9999,0.7255,0.9999,0
8457,0.000000,0.000000,0.313410,0.9999,0.7246,0.9999,0
8458,0.000000,0.000000,0.313410,0.9999,0.7237,0.9999,0
8459,0.000001,0.000000,0.313900,0.9999,0.7269,1.0000,0
8460,0.000003,0.000000,0.313409,0.9999,0.7236,0.9999,0
8461,0.000002,0.000000,0.313899,0.9999,0.7306,1.0000,0
8462,0.000004,0.000000,0.313409,0.9999,0.7268,0.9999,0
8463,0.000007,0.000000,0.313409,0.9999,0.7295,0.9999,0
8464,0.000000,0.000000,0.313409,0.9999,0.7289,0.9999,0
8465,0.000000,0.000000,0.313409,0.9999,0.7278,0.9999,0
8466,0.000000,0.000000,0.313409,0.9999,0.7269,0.9999,0
8467,0.000000,0.000000,0.313409,0.9999,0.7259,0.9999,0
8468,0.000000,0.000000,0.313409,0.9999,0.7250,0.9999,0
8469,0.000000,0.000000,0.313409,0.9999,0.7240,0.9999,0
8470,0.000000,0.000000,0.313409,0.9999,0.7231,0.9999,0
8471,0.000002,0.000000,0.313897,0.9999,0.7259,1.0000,0
8472,0.000001,0.000000,0.313408,0.9999,0.7233,0.9999,0
8473,0.000001,0.000000,0.313896,0.9999,0.7298,1.0000,0
8474,0.000002,0.000000,0.313407,0.9999,0.7265,0.9999,0
8475,0.000006,0.000000,0.313408,0.9999,0.7290,0.9999,0
8476,0.000000,0.000000,0.313408,0.9999,0.7283,0.9999,0
8477,0.000000,0.000000,0.313408,0.9999,0.7273,0.9999,0
8478,0.000000,0.000000,0.313408,0.9999,0.7263,0.9999,0
8479,0.000000,0.000000,0.313408,0.9999,0.7254,0.9999,0
8480,0.000000,0.000000,0.313408,0.9999,0.7244,0.9999,0
8481,0.000000,0.000000,0.313408,0.9999,0.7235,0.9999,0
8482,0.000001,0.000000,0.313893,0.9999,0.7267,1.0000,0
8483,0.000003,0.000000,0.313407,0.9999,0.7234,0.9999,0
8484,0.000002,0.000000,0.313892,0.9999,0.7305,1.0000,0
8485,0.000004,0.000000,0.313406,0.9999,0.7266,0.9999,0
8486,0.000007,0.000000,0.313407,0.9999,0.7293,0.9999,0
8487,0.000000,0.000000,0.313407,0.9999,0.7287,0.9999,0
8488,0.000000,0.000000,0.313407,0.9999,0.7276,0.9999,0
8489,0.000000,0.000000,0.313407,0.9999,0.7267,0.9999,0
8490,0.000000,0.000000,0.313407,0.9999,0.7257,0.9999,0
8491,0.000000,0.000000,0.313407,0.9999,0.7248,0.9999,0
8492,0.000000,0.000000,0.313407,0.9999,0.7239,0.9999,0
8493,0.000000,0.000000,0.313407,0.9999,0.7229,0.9999,0
8494,0.000002,0.000000,0.313888,0.9999,0.7257,1.0000,0
8495,0.000001,0.000000,0.313406,0.9999,0.7231,0.9999,0
8496,0.000001,0.000000,0.313887,0.9999,0.7296,1.0000,0
8497,0.000002,0.000000,0.313405,0.9999,0.7263,0.9999,0
8498,0.000006,0.000000,0.313406,0.9999,0.7288,0.9999,0
8499,0.000000,0.000000,0.313406,0.9999,0.7281,0.9999,0
8500,0.000000,0.000000,0.313406,0.9999,0.7271,0.9999,0
8501,0.000000,0.000000,0.313406,0.9999,0.7261,0.9999,0
8502,0.000000,0.000000,0.313406,0.9999,0.7252,0.9999,0
8503,0.000000,0.000000,0.313406,0.9999,0.7242,0.9999,0
8504,0.000000,0.000000,0.313406,0.9999,0.7233,0.9999,0
8505,0.000001,0.000000,0.313885,0.9999,0.7265,1.0000,0
8506,0.000003,0.000000,0.313405,0.9999,0.7232,0.9999,0
8507,0.000002,0.000000,0.313884,0.9999,0.7303,1.0000,0
8508,0.000004,0.000000,0.313404,0.9999,0.7264,0.9999,0
8509,0.000007,0.000000,0.313405,0.9999,0.7291,0.9999,0
8510,0.000000,0.000000,0.313404,0.9999,0.7285,0.9999,0
8511,0.000000,0.000000,0.313404,0.9999,0.7275,0.9999,0
8512,0.000000,0.000000,0.313405,0.9999,0.7265,0.9999,0
8513,0.000000,0.000000,0.313405,0.9999,0.7256,0.9999,0
8514,0.000000,0.000000,0.313405,0.9999,0.7246,0.9999,0
8515,0.000000,0.000000,0.313405,0.9999,0.7237,0.9999,0
8516,0.000002,0.000000,0.313881,0.9999,0.7265,1.0000,0
8517,0.000001,0.000000,0.313404,0.9999,0.7239,0.9999,0
8518,0.000005,0.000000,0.313405,0.9999,0.7261,0.9999,0
8519,0.000000,0.000000,0.313404,0.9999,0.7254,0.9999,0
8520,0.000000,0.000000,0.313404,0.9999,0.7243,0.9999,0
8521,0.000000,0.000000,0.313404,0.9999,0.7234,0.9999,0
8522,0.000000,0.000000,0.313879,0.9999,0.7275,1.0000,0
8523,0.000007,0.000000,0.313403,0.9999,0.7226,0.9999,0
8524,0.000007,0.000000,0.313877,0.9999,0.7312,1.0000,0
8525,0.000009,0.000000,0.313403,0.9999,0.7258,0.9999,0
8526,0.000010,0.000000,0.313404,0.9999,0.7292,0.9999,0
8527,0.000000,0.000000,0.313403,0.9999,0.7287,0.9999,0
8528,0.000000,0.000000,0.313403,0.9999,0.7276,0.9999,0
8529,0.000000,0.000000,0.313403,0.9999,0.7266,0.9999,0
8530,0.000000,0.000000,0.313403,0.9999,0.7257,0.9999,0
8531,0.000000,0.000000,0.313403,0.9999,0.7247,0.9999,0
8532,0.000000,0.000000,0.313404,0.9999,0.7238,0.9999,0
8533,0.000003,0.000000,0.313874,0.9999,0.7262,1.0000,0
8534,0.000000,0.000000,0.313403,0.9999,0.7243,0.9999,0
8535,0.000004,0.000000,0.313403,0.9999,0.7262,0.9999,0
8536,0.000000,0.000000,0.313403,0.9999,0.7255,0.9999,0
8537,0.000000,0.000000,0.313403,0.9999,0.7244,0.9999,0
8538,0.000000,0.000000,0.313403,0.9999,0.7235,0.9999,0
8539,0.000001,0.000000,0.313872,0.9999,0.7270,1.0000,0
8540,0.000004,0.000000,0.313402,0.9999,0.7231,0.9999,0
8541,0.000004,0.000000,0.313870,0.9999,0.7309,1.0000,0
8542,0.000007,0.000000,0.313401,0.9999,0.7262,0.9999,0
8543,0.000008,0.000000,0.313402,0.9999,0.7293,0.9999,0
8544,0.000000,0.000000,0.313402,0.9999,0.7288,0.9999,0
8545,0.000000,0.000000,0.313402,0.9999,0.7277,0.9999,0
8546,0.000000,0.000000,0.313402,0.9999,0.7267,0.9999,0
8547,0.000000,0.000000,0.313402,0.9999,0.7258,0.9999,0
8548,0.000000,0.000000,0.313402,0.9999,0.7248,0.9999,0
8549,0.000000,0.000000,0.313402,0.9999,0.7239,0.9999,0
8550,0.000000,0.000000,0.313402,0.9999,0.7229,0.9999,0
8551,0.000002,0.000000,0.313866,0.9999,0.7260,1.0000,0
8552,0.000002,0.000000,0.313401,0.9999,0.7230,0.9999,0
8553,0.000002,0.000000,0.313865,0.9999,0.7297,1.0000,0
8554,0.000003,0.000000,0.313401,0.9999,0.7263,0.9999,0
8555,0.000006,0.000000,0.313401,0.9999,0.7288,0.9999,0
8556,0.000000,0.000000,0.313401,0.9999,0.7282,0.9999,0
8557,0.000000,0.000000,0.313401,0.9999,0.7271,0.9999,0
8558,0.000000,0.000000,0.313401,0.9999,0.7261,0.9999,0
8559,0.000000,0.000000,0.313401,0.9999,0.7252,0.9999,0
8560,0.000000,0.000000,0.313401,0.9999,0.7243,0.9999,0
8561,0.000000,0.000000,0.313401,0.9999,0.7233,0.9999,0
8562,0.000002,0.000000,0.313862,0.9999,0.7262,1.0000,0
8563,0.000001,0.000000,0.313401,0.9999,0.7235,0.9999,0
8564,0.000001,0.000000,0.313861,0.9999,0.7300,1.0000,0
8565,0.000002,0.000000,0.313400,0.9999,0.7267,0.9999,0
8566,0.000006,0.000000,0.313400,0.9999,0.7292,0.9999,0
8567,0.000000,0.000000,0.313400,0.9999,0.7285,0.9999,0
8568,0.000000,0.000000,0.313400,0.9999,0.7275,0.9999,0
8569,0.000000,0.000000,0.313400,0.9999,0.7265,0.9999,0
8570,0.000000,0.000000,0.313400,0.9999,0.7256,0.9999,0
8571,0.000000,0.000000,0.313400,0.9999,0.7246,0.9999,0
8572,0.000000,0.000000,0.313400,0.9999,0.7237,0.9999,0
8573,0.000001,0.000000,0.313859,0.9999,0.7269,1.0000,0
8574,0.000003,0.000000,0.313399,0.9999,0.7235,0.9999,0
8575,0.000003,0.000000,0.313858,0.9999,0.7307,1.0000,0
8576,0.000004,0.000000,0.313399,0.9999,0.7268,0.9999,0
8577,0.000007,0.000000,0.313399,0.9999,0.7295,0.9999,0
8578,0.000000,0.000000,0.313399,0.9999,0.7289,0.9999,0
8579,0.000000,0.000000,0.313399,0.9999,0.7279,0.9999,0
8580,0.000000,0.000000,0.313399,0.9999,0.7269,0.9999,0
8581,0.000000,0.000000,0.313399,0.9999,0.7260,0.9999,0
8582,0.000000,0.000000,0.313399,0.9999,0.7250,0.9999,0
8583,0.000000,0.000000,0.313399,0.9999,0.7241,0.9999,0
8584,0.000000,0.000000,0.313399,0.9999,0.7231,0.9999,0
8585,0.000002,0.000000,0.313854,0.9999,0.7259,1.0000,0
8586,0.000001,0.000000,0.313399,0.9999,0.7234,0.9999,0
8587,0.000001,0.000000,0.313853,0.9999,0.7298,1.0000,0
8588,0.000002,0.000000,0.313398,0.9999,0.7266,0.9999,0
8589,0.000006,0.000000,0.313398,0.9999,0.7290,0.9999,0
8590,0.000000,0.000000,0.313398,0.9999,0.7284,0.9999,0
8591,0.000000,0.000000,0.313398,0.9999,0.7273,0.9999,0
8592,0.000000,0.000000,0.313398,0.9999,0.7263,0.9999,0
8593,0.000000,0.000000,0.313398,0.9999,0.7254,0.9999,0
8594,0.000000,0.000000,0.313398,0.9999,0.7245,0.9999,0
8595,0.000000,0.000000,0.313398,0.9999,0.7235,0.9999,0
8596,0.000001,0.000000,0.313849,0.9999,0.7268,1.0000,0
8597,0.000003,0.000000,0.313398,0.9999,0.7234,0.9999,0
8598,0.000003,0.000000,0.313849,0.9999,0.7305,1.0000,0
8599,0.000004,0.000000,0.313397,0.9999,0.7266,0.9999,0
8600,0.000007,0.000000,0.313398,0.9999,0.7293,0.9999,0
8601,0.000000,0.000000,0.313397,0.9999,0.7288,0.9999,0
8602,0.000000,0.000000,0.313397,0.9999,0.7277,0.9999,0
8603,0.000000,0.000000,0.313397,0.9999,0.7267,0.9999,0
8604,0.000000,0.000000,0.313397,0.9999,0.7258,0.9999,0
8605,0.000000,0.000000,0.313397,0.9999,0.7248,0.9999,0
8606,0.000000,0.000000,0.313397,0.9999,0.7239,0.9999,0
8607,0.000000,0.000000,0.313397,0.9999,0.7230,0.9999,0
8608,0.000002,0.000000,0.313845,0.9999,0.7257,1.0000,0
8609,0.000001,0.000000,0.313397,0.9999,0.7232,0.9999,0
8610,0.000001,0.000000,0.313845,0.9999,0.7296,1.0000,0
8611,0.000002,0.000000,0.313396,0.9999,0.7264,0.9999,0
8612,0.000006,0.000000,0.313397,0.9999,0.7288,0.9999,0
8613,0.000000,0.000000,0.313396,0.9999,0.7282,0.9999,0
8614,0.000000,0.000000,0.313396,0.9999,0.7271,0.9999,0
8615,0.000000,0.000000,0.313396,0.9999,0.7261,0.9999,0
8616,0.000000,0.000000,0.313396,0.9999,0.7252,0.9999,0
8617,0.000000,0.000000,0.313396,0.9999,0.7243,0.9999,0
8618,0.000000,0.000000,0.313397,0.9999,0.7233,0.9999,0
8619,0.000001,0.000000,0.313841,0.9999,0.7266,1.0000,0
8620,0.000003,0.000000,0.313396,0.9999,0.7232,0.9999,0
8621,0.000003,0.000000,0.313840,0.9999,0.7303,1.0000,0
8622,0.000004,0.000000,0.313395,0.9999,0.7264,0.9999,0
8623,0.000007,0.000000,0.313396,0.9999,0.7292,0.9999,0
8624,0.000000,0.000000,0.313395,0.9999,0.7286,0.9999,0
8625,0.000000,0.000000,0.313396,0.9999,0.7275,0.9999,0
8626,0.000000,0.000000,0.313396,0.9999,0.7265,0.9999,0
8627,0.000000,0.000000,0.313396,0.9999,0.7256,0.9999,0
8628,0.000000,0.000000,0.313396,0.9999,0.7247,0.9999,0
8629,0.000000,0.000000,0.313396,0.9999,0.7237,0.9999,0
8630,0.000002,0.000000,0.313836,0.9999,0.7266,1.0000,0
8631,0.000001,0.000000,0.313395,0.9999,0.7239,0.9999,0
8632,0.000005,0.000000,0.313396,0.9999,0.7261,0.9999,0
8633,0.000000,0.000000,0.313395,0.9999,0.7254,0.9999,0
8634,0.000000,0.000000,0.313395,0.9999,0.7244,0.9999,0
8635,0.000000,0.000000,0.313395,0.9999,0.7234,0.9999,0
8636,0.000000,0.000000,0.313835,0.9999,0.7275,1.0000,0
8637,0.000007,0.000000,0.313394,0.9999,0.7226,0.9999,0
8638,0.000007,0.000000,0.313834,0.9999,0.7312,1.0000,0
8639,0.000009,0.000000,0.313394,0.9999,0.7259,0.9999,0
8640,0.000009,0.000000,0.313395,0.9999,0.7292,0.9999,0
8641,0.000000,0.000000,0.313394,0.9999,0.7287,0.9999,0
8642,0.000000,0.000000,0.313394,0.9999,0.7276,0.9999,0
8643,0.000000,0.000000,0.313394,0.9999,0.7266,0.9999,0
8644,0.000000,0.000000,0.313394,0.9999,0.7257,0.9999,0
8645,0.000000,0.000000,0.313394,0.9999,0.7248,0.9999,0
8646,0.000000,0.000000,0.313394,0.9999,0.7238,0.9999,0
8647,0.000000,0.000000,0.313394,0.9999,0.7229,0.9999,0
8648,0.000003,0.000000,0.313832,0.9999,0.7252,1.0000,0
8649,0.000000,0.000000,0.313393,0.9999,0.7235,0.9999,0
8650,0.000000,0.000000,0.313832,0.9999,0.7291,1.0000,0
8651,0.000001,0.000000,0.313393,0.9999,0.7267,0.9999,0
8652,0.000005,0.000000,0.313393,0.9999,0.7288,0.9999,0
8653,0.000000,0.000000,0.313393,0.9999,0.7281,0.9999,0
8654,0.000000,0.000000,0.313393,0.9999,0.7270,0.9999,0
8655,0.000000,0.000000,0.313393,0.9999,0.7261,0.9999,0
8656,0.000000,0.000000,0.313393,0.9999,0.7251,0.9999,0
8657,0.000000,0.000000,0.313393,0.9999,0.7242,0.9999,0
8658,0.000000,0.000000,0.313393,0.9999,0.7232,0.9999,0
8659,0.000001,0.000000,0.313829,0.9999,0.7268,1.0000,0
8660,0.000004,0.000000,0.313392,0.9999,0.7229,0.9999,0
8661,0.000004,0.000000,0.313827,0.9999,0.7305,1.0000,0
8662,0.000006,0.000000,0.313392,0.9999,0.7261,0.9999,0
8663,0.000008,0.000000,0.313393,0.9999,0.7290,0.9999,0
8664,0.000000,0.000000,0.313392,0.9999,0.7285,0.9999,0
8665,0.000000,0.000000,0.313392,0.9999,0.7274,0.9999,0
8666,0.000000,0.000000,0.313392,0.9999,0.7265,0.9999,0
8667,0.000000,0.000000,0.313392,0.9999,0.7255,0.9999,0
8668,0.000000,0.000000,0.313392,0.9999,0.7246,0.9999,0
8669,0.000000,0.000000,0.313392,0.9999,0.7236,0.9999,0
8670,0.000002,0.000000,0.313824,0.9999,0.7263,1.0000,0
8671,0.000001,0.000000,0.313392,0.9999,0.7239,0.9999,0
8672,0.000005,0.000000,0.313392,0.9999,0.7260,0.9999,0
8673,0.000000,0.000000,0.313392,0.9999,0.7254,0.9999,0
8674,0.000000,0.000000,0.313392,0.9999,0.7243,0.9999,0
8675,0.000000,0.000000,0.313392,0.9999,0.7233,0.9999,0
8676,0.000001,0.000000,0.313823,0.9999,0.7272,1.0000,0
8677,0.000006,0.000000,0.313391,0.9999,0.7227,0.9999,0
8678,0.000006,0.000000,0.313821,0.9999,0.7310,1.0000,0
8679,0.000008,0.000000,0.313390,0.9999,0.7259,0.9999,0
8680,0.000009,0.000000,0.313391,0.9999,0.7291,0.9999,0
8681,0.000000,0.000000,0.313391,0.9999,0.7286,0.9999,0
8682,0.000000,0.000000,0.313391,0.9999,0.7275,0.9999,0
8683,0.000000,0.000000,0.313391,0.9999,0.7266,0.9999,0
8684,0.000000,0.000000,0.313391,0.9999,0.7256,0.9999,0
8685,0.000000,0.000000,0.313391,0.9999,0.7247,0.9999,0
8686,0.000000,0.000000,0.313391,0.9999,0.7237,0.9999,0
8687,0.000002,0.000000,0.313818,0.9999,0.7265,1.0000,0
8688,0.000001,0.000000,0.313391,0.9999,0.7240,0.9999,0
8689,0.000005,0.000000,0.313391,0.9999,0.7261,0.9999,0
8690,0.000000,0.000000,0.313390,0.9999,0.7255,0.9999,0
8691,0.000000,0.000000,0.313390,0.9999,0.7244,0.9999,0
8692,0.000000,0.000000,0.313391,0.9999,0.7234,0.9999,0
8693,0.000001,0.000000,0.313816,0.9999,0.7272,1.0000,0
8694,0.000005,0.000000,0.313390,0.9999,0.7229,0.9999,0
8695,0.000005,0.000000,0.313814,0.9999,0.7310,1.0000,0
8696,0.000007,0.000000,0.313389,0.9999,0.7261,0.9999,0
8697,0.000009,0.000000,0.313390,0.9999,0.7292,0.9999,0
8698,0.000000,0.000000,0.313390,0.9999,0.7287,0.9999,0
8699,0.000000,0.000000,0.313390,0.9999,0.7276,0.9999,0
8700,0.000000,0.000000,0.313390,0.9999,0.7267,0.9999,0
8701,0.000000,0.000000,0.313390,0.9999,0.7257,0.9999,0
8702,0.000000,0.000000,0.313390,0.9999,0.7248,0.9999,0
8703,0.000000,0.000000,0.313390,0.9999,0.7238,0.9999,0
8704,0.000000,0.000000,0.313390,0.9999,0.7229,0.9999,0
8705,0.000002,0.000000,0.313811,0.9999,0.7256,1.0000,0
8706,0.000001,0.000000,0.313389,0.9999,0.7232,0.9999,0
8707,0.000001,0.000000,0.313811,0.9999,0.7294,1.0000,0
8708,0.000002,0.000000,0.313388,0.9999,0.7264,0.9999,0
8709,0.000006,0.000000,0.313389,0.9999,0.7287,0.9999,0
8710,0.000000,0.000000,0.313389,0.9999,0.7281,0.9999,0
8711,0.000000,0.000000,0.313389,0.9999,0.7271,0.9999,0
8712,0.000000,0.000000,0.313389,0.9999,0.7261,0.9999,0
8713,0.000000,0.000000,0.313389,0.9999,0.7252,0.9999,0
8714,0.000000,0.000000,0.313389,0.9999,0.7242,0.9999,0
8715,0.000000,0.000000,0.313389,0.9999,0.7233,0.9999,0
8716,0.000002,0.000000,0.313809,0.9999,0.7264,1.0000,0
8717,0.000002,0.000000,0.313388,0.9999,0.7232,0.9999,0
8718,0.000002,0.000000,0.313808,0.9999,0.7302,1.0000,0
8719,0.000004,0.000000,0.313387,0.9999,0.7264,0.9999,0
8720,0.000007,0.000000,0.313388,0.9999,0.7291,0.9999,0
8721,0.000000,0.000000,0.313388,0.9999,0.7285,0.9999,0
8722,0.000000,0.000000,0.313388,0.9999,0.7274,0.9999,0
8723,0.000000,0.000000,0.313388,0.9999,0.7265,0.9999,0
8724,0.000000,0.000000,0.313388,0.9999,0.7255,0.9999,0
8725,0.000000,0.000000,0.313388,0.9999,0.7246,0.9999,0
8726,0.000000,0.000000,0.313388,0.9999,0.7236,0.9999,0
8727,0.000002,0.000000,0.313804,0.9999,0.7267,1.0000,0
8728,0.000002,0.000000,0.313387,0.9999,0.7237,0.9999,0
8729,0.000002,0.000000,0.313803,0.9999,0.7304,1.0000,0
8730,0.000003,0.000000,0.313387,0.9999,0.7269,0.9999,0
8731,0.000006,0.000000,0.313387,0.9999,0.7295,0.9999,0
8732,0.000000,0.000000,0.313387,0.9999,0.7289,0.9999,0
8733,0.000000,0.000000,0.313387,0.9999,0.7278,0.9999,0
8734,0.000000,0.000000,0.313387,0.9999,0.7268,0.9999,0
8735,0.000000,0.000000,0.313387,0.9999,0.7259,0.9999,0
8736,0.000000,0.000000,0.313387,0.9999,0.7250,0.9999,0
8737,0.000000,0.000000,0.313387,0.9999,0.7240,0.9999,0
8738,0.000000,0.000000,0.313387,0.9999,0.7231,0.9999,0
8739,0.000002,0.000000,0.313800,0.9999,0.7261,1.0000,0
8740,0.000002,0.000000,0.313387,0.9999,0.7231,0.9999,0
8741,0.000002,0.000000,0.313799,0.9999,0.7299,1.0000,0
8742,0.000003,0.000000,0.313386,0.9999,0.7264,0.9999,0
8743,0.000006,0.000000,0.313387,0.9999,0.7289,0.9999,0
8744,0.000000,0.000000,0.313386,0.9999,0.7283,0.9999,0
8745,0.000000,0.000000,0.313386,0.9999,0.7272,0.9999,0
8746,0.000000,0.000000,0.313386,0.9999,0.7263,0.9999,0
8747,0.000000,0.000000,0.313386,0.9999,0.7253,0.9999,0
8748,0.000000,0.000000,0.313386,0.9999,0.7244,0.9999,0
8749,0.000000,0.000000,0.313386,0.9999,0.7235,0.9999,0
8750,0.000002,0.000000,0.313798,0.9999,0.7266,1.0000,0
8751,0.000002,0.000000,0.313385,0.9999,0.7234,0.9999,0
8752,0.000002,0.000000,0.313797,0.9999,0.7303,1.0000,0
8753,0.000003,0.000000,0.313385,0.9999,0.7267,0.9999,0
8754,0.000007,0.000000,0.313385,0.9999,0.7293,0.9999,0
8755,0.000000,0.000000,0.313385,0.9999,0.7287,0.9999,0
8756,0.000000,0.000000,0.313385,0.9999,0.7276,0.9999,0
8757,0.000000,0.000000,0.313385,0.9999,0.7267,0.9999,0
8758,0.000000,0.000000,0.313385,0.9999,0.7257,0.9999,0
8759,0.000000,0.000000,0.313385,0.9999,0.7248,0.9999,0
8760,0.000000,0.000000,0.313385,0.9999,0.7238,0.9999,0
8761,0.000000,0.000000,0.313385,0.9999,0.7229,0.9999,0
8762,0.000002,0.000000,0.313794,0.9999,0.7258,1.0000,0
8763,0.000002,0.000000,0.313385,0.9999,0.7230,0.9999,0
8764,0.000001,0.000000,0.313793,0.9999,0.7296,1.0000,0
8765,0.000003,0.000000,0.313384,0.9999,0.7262,0.9999,0
8766,0.000006,0.000000,0.313385,0.9999,0.7287,0.9999,0
8767,0.000000,0.000000,0.313384,0.9999,0.7281,0.9999,0
8768,0.000000,0.000000,0.313384,0.9999,0.7271,0.9999,0
8769,0.000000,0.000000,0.313384,0.9999,0.7261,0.9999,0
8770,0.000000,0.000000,0.313384,0.9999,0.7252,0.9999,0
8771,0.000000,0.000000,0.313384,0.9999,0.7242,0.9999,0
8772,0.000000,0.000000,0.313385,0.9999,0.7233,0.9999,0
8773,0.000002,0.000000,0.313790,0.9999,0.7264,1.0000,0
8774,0.000002,0.000000,0.313384,0.9999,0.7232,0.9999,0
8775,0.000002,0.000000,0.313789,0.9999,0.7302,1.0000,0
8776,0.000004,0.000000,0.313383,0.9999,0.7264,0.9999,0
8777,0.000007,0.000000,0.313384,0.9999,0.7291,0.9999,0
8778,0.000000,0.000000,0.313383,0.9999,0.7285,0.9999,0
8779,0.000000,0.000000,0.313383,0.9999,0.7274,0.9999,0
8780,0.000000,0.000000,0.313384,0.9999,0.7265,0.9999,0
8781,0.000000,0.000000,0.313384,0.9999,0.7255,0.9999,0
8782,0.000000,0.000000,0.313384,0.9999,0.7246,0.9999,0
8783,0.000000,0.000000,0.313384,0.9999,0.7237,0.9999,0
8784,0.000002,0.000000,0.313786,0.9999,0.7266,1.0000,0
8785,0.000002,0.000000,0.313383,0.9999,0.7238,0.9999,0
8786,0.000001,0.000000,0.313785,0.9999,0.7304,1.0000,0
8787,0.000003,0.000000,0.313383,0.9999,0.7270,0.9999,0
8788,0.000006,0.000000,0.313383,0.9999,0.7295,0.9999,0
8789,0.000000,0.000000,0.313383,0.9999,0.7289,0.9999,0
8790,0.000000,0.000000,0.313383,0.9999,0.7278,0.9999,0
8791,0.000000,0.000000,0.313383,0.9999,0.7269,0.9999,0
8792,0.000000,0.000000,0.313383,0.9999,0.7259,0.9999,0
8793,0.000000,0.000000,0.313383,0.9999,0.7250,0.9999,0
8794,0.000000,0.000000,0.313383,0.9999,0.7240,0.9999,0
8795,0.000000,0.000000,0.313383,0.9999,0.7231,0.9999,0
8796,0.000002,0.000000,0.313781,0.9999,0.7262,1.0000,0
8797,0.000002,0.000000,0.313382,0.9999,0.7231,0.9999,0
8798,0.000002,0.000000,0.313780,0.9999,0.7300,1.0000,0
8799,0.000003,0.000000,0.313382,0.9999,0.7263,0.9999,0
8800,0.000007,0.000000,0.313382,0.9999,0.7289,0.9999,0
8801,0.000000,0.000000,0.313382,0.9999,0.7283,0.9999,0
8802,0.000000,0.000000,0.313382,0.9999,0.7273,0.9999,0
8803,0.000000,0.000000,0.313382,0.9999,0.7263,0.9999,0
8804,0.000000,0.000000,0.313382,0.9999,0.7254,0.9999,0
8805,0.000000,0.000000,0.313382,0.9999,0.7244,0.9999,0
8806,0.000000,0.000000,0.313382,0.9999,0.7235,0.9999,0
8807,0.000002,0.000000,0.313778,0.9999,0.7265,1.0000,0
8808,0.000002,0.000000,0.313382,0.9999,0.7235,0.9999,0
8809,0.000002,0.000000,0.313777,0.9999,0.7303,1.0000,0
8810,0.000003,0.000000,0.313381,0.9999,0.7267,0.9999,0
8811,0.000006,0.000000,0.313382,0.9999,0.7293,0.9999,0
8812,0.000000,0.000000,0.313381,0.9999,0.7287,0.9999,0
8813,0.000000,0.000000,0.313381,0.9999,0.7276,0.9999,0
8814,0.000000,0.000000,0.313381,0.9999,0.7267,0.9999,0
8815,0.000000,0.000000,0.313381,0.9999,0.7257,0.9999,0
8816,0.000000,0.000000,0.313381,0.9999,0.7248,0.9999,0
8817,0.000000,0.000000,0.313381,0.9999,0.7238,0.9999,0
8818,0.000000,0.000000,0.313381,0.9999,0.7229,0.9999,0
8819,0.000002,0.000000,0.313775,0.9999,0.7259,1.0000,0
8820,0.000002,0.000000,0.313381,0.9999,0.7230,0.9999,0
8821,0.000002,0.000000,0.313774,0.9999,0.7297,1.0000,0
8822,0.000003,0.000000,0.313380,0.9999,0.7262,0.9999,0
8823,0.000006,0.000000,0.313381,0.9999,0.7287,0.9999,0
8824,0.000000,0.000000,0.313380,0.9999,0.7281,0.9999,0
8825,0.000000,0.000000,0.313380,0.9999,0.7271,0.9999,0
8826,0.000000,0.000000,0.313380,0.9999,0.7261,0.9999,0
8827,0.000000,0.000000,0.313381,0.9999,0.7252,0.9999,0
