step,loss,confidence_level,fatigue_level
8581,0.000000,0.9997,0.7656
8582,0.000000,0.9999,0.7859
8583,0.000000,0.9997,0.7657
8584,0.000000,0.9999,0.7857
8585,0.000000,0.9997,0.7659
8586,0.000000,0.9999,0.7856
8587,0.000000,0.9997,0.7660
8588,0.000000,0.9999,0.7856
8589,0.000000,0.9997,0.7661
8590,0.000000,0.9999,0.7857
8591,0.000000,0.9997,0.7660
8592,0.000000,0.9999,0.7858
8593,0.000000,0.9997,0.7659
8594,0.000000,0.9999,0.7860
8595,0.000000,0.9997,0.7657
8596,0.000000,0.9999,0.7861
8597,0.000000,0.9997,0.7656
8598,0.000000,0.9999,0.7861
8599,0.000000,0.9997,0.7656
8600,0.000000,0.9999,0.7859
8601,0.000000,0.9997,0.7657
8602,0.000000,0.9999,0.7857
8603,0.000000,0.9997,0.7659
8604,0.000000,0.9999,0.7855
8605,0.000000,0.9997,0.7661
8606,0.000000,0.9999,0.7855
8607,0.000000,0.9997,0.7662
8608,0.000000,0.9999,0.7856
8609,0.000000,0.9997,0.7661
8610,0.000000,0.9999,0.7859
8611,0.000000,0.9997,0.7659
8612,0.000000,0.9999,0.7862
8613,0.000000,0.9997,0.7656
8614,0.000000,0.9999,0.7863
8615,0.000000,0.9997,0.7654
8616,0.000000,0.9999,0.7862
8617,0.000000,0.9997,0.7655
8618,0.000000,0.9999,0.7859
8619,0.000000,0.9997,0.7657
8620,0.000000,0.9999,0.7856
8621,0.000000,0.9997,0.7660
8622,0.000000,0.9999,0.7853
8623,0.000000,0.9997,0.7663
8624,0.000000,0.9999,0.7853
8625,0.000001,0.9997,0.7664
8626,0.000000,0.9999,0.7856
8627,0.000000,0.9997,0.7662
8628,0.000000,0.9999,0.7860
8629,0.000000,0.9997,0.7658
8630,0.000000,0.9999,0.7864
8631,0.000000,0.9997,0.7654
8632,0.000001,0.9999,0.7865
8633,0.000001,0.9997,0.7652
8634,0.000001,0.9999,0.7864
8635,0.000001,0.9997,0.7653
8636,0.000000,0.9999,0.7859
8637,0.000000,0.9997,0.7657
8638,0.000000,0.9999,0.7854
8639,0.000000,0.9997,0.7662
8640,0.000001,0.9999,0.7851
8641,0.000001,0.9997,0.7666
8642,0.000001,0.9999,0.7851
8643,0.000001,0.9997,0.7666
8644,0.000001,0.9999,0.7855
8645,0.000000,0.9997,0.7663
8646,0.000000,0.9999,0.7862
8647,0.000000,0.9997,0.7657
8648,0.000001,0.9999,0.7867
8649,0.000001,0.9997,0.7652
8650,0.000002,0.9999,0.7869
8651,0.000002,0.9997,0.7649
8652,0.000001,0.9999,0.7866
8653,0.000001,0.9997,0.7651
8654,0.000000,0.9999,0.7859
8655,0.000000,0.9997,0.7658
8656,0.000000,0.9999,0.7851
8657,0.000001,0.9997,0.7665
8658,0.000002,0.9999,0.7847
8659,0.000003,0.9997,0.7670
8660,0.000002,0.9999,0.7848
8661,0.000002,0.9997,0.7670
8662,0.000001,0.9999,0.7856
8663,0.000000,0.9997,0.7665
8664,0.000000,0.9999,0.7866
8665,0.000001,0.9997,0.7656
8666,0.000001,0.9999,0.7873
8667,0.000003,0.9997,0.7648
8668,0.000003,0.9999,0.7874
8669,0.000004,0.9997,0.7646
8670,0.000003,0.9999,0.7869
8671,0.000002,0.9997,0.7650
8672,0.000000,0.9999,0.7858
8673,0.000000,0.9997,0.7659
8674,0.000001,0.9999,0.7847
8675,0.000002,0.9997,0.7670
8676,0.000004,0.9999,0.7842
8677,0.000006,0.9997,0.7676
8678,0.000005,0.9999,0.7846
8679,0.000004,0.9997,0.7675
8680,0.000002,0.9999,0.7857
8681,0.000001,0.9997,0.7667
8682,0.000000,0.9999,0.7869
8683,0.000001,0.9997,0.7656
8684,0.000003,0.9999,0.7879
8685,0.000005,0.9997,0.7646
8686,0.000006,0.9999,0.7881
8687,0.000007,0.9997,0.7643
8688,0.000005,0.9999,0.7874
8689,0.000003,0.9997,0.7648
8690,0.000001,0.9999,0.7860
8691,0.000000,0.9997,0.7659
8692,0.000001,0.9999,0.7847
8693,0.000003,0.9997,0.7672
8694,0.000005,0.9999,0.7840
8695,0.000008,0.9997,0.7680
8696,0.000007,0.9999,0.7843
8697,0.000007,0.9997,0.7681
8698,0.000003,0.9999,0.7855
8699,0.000002,0.9997,0.7673
8700,0.000000,0.9999,0.7869
8701,0.000000,0.9997,0.7661
8702,0.000002,0.9999,0.7881
8703,0.000005,0.9997,0.7650
8704,0.000006,0.9999,0.7886
8705,0.000009,0.9997,0.7644
8706,0.000007,0.9999,0.7881
8707,0.000006,0.9997,0.7646
8708,0.000003,0.9999,0.7869
8709,0.000001,0.9997,0.7655
8710,0.000000,0.9999,0.7855
8711,0.000001,0.9997,0.7667
8712,0.000003,0.9999,0.7844
8713,0.000006,0.9997,0.7678
8714,0.000007,0.9999,0.7842
8715,0.000009,0.9997,0.7684
8716,0.000006,0.9999,0.7849
8717,0.000005,0.9997,0.7681
8718,0.000002,0.9999,0.7862
8719,0.000001,0.9997,0.7672
8720,0.000000,0.9999,0.7875
8721,0.000001,0.9997,0.7661
8722,0.000003,0.9999,0.7884
8723,0.000005,0.9997,0.7652
8724,0.000006,0.9999,0.7886
8725,0.000007,0.9997,0.7648
8726,0.000005,0.9999,0.7881
8727,0.000005,0.9997,0.7651
8728,0.000002,0.9999,0.7870
8729,0.000001,0.9997,0.7659
8730,0.000000,0.9999,0.7857
8731,0.000001,0.9997,0.7669
8732,0.000002,0.9999,0.7849
8733,0.000004,0.9997,0.7678
8734,0.000005,0.9999,0.7847
8735,0.000006,0.9997,0.7683
8736,0.000005,0.9999,0.7853
8737,0.000004,0.9997,0.7681
8738,0.000002,0.9999,0.7863
8739,0.000001,0.9997,0.7675
8740,0.000000,0.9999,0.7874
8741,0.000000,0.9997,0.7665
8742,0.000001,0.9999,0.7882
8743,0.000003,0.9997,0.7657
8744,0.000004,0.9999,0.7885
8745,0.000005,0.9997,0.7653
8746,0.000004,0.9999,0.7881
8747,0.000004,0.9997,0.7654
8748,0.000002,0.9999,0.7873
8749,0.000001,0.9997,0.7659
8750,0.000000,0.9999,0.7863
8751,0.000000,0.9997,0.7667
8752,0.000001,0.9999,0.7855
8753,0.000002,0.9997,0.7675
8754,0.000003,0.9999,0.7852
8755,0.000004,0.9997,0.7680
8756,0.000003,0.9999,0.7855
8757,0.000003,0.9997,0.7681
8758,0.000002,0.9999,0.7862
8759,0.000001,0.9997,0.7677
8760,0.000000,0.9999,0.7870
8761,0.000000,0.9997,0.7670
8762,0.000000,0.9999,0.7878
8763,0.000001,0.9997,0.7663
8764,0.000002,0.9999,0.7882
8765,0.000003,0.9997,0.7659
8766,0.000003,0.9999,0.7881
8767,0.000003,0.9997,0.7657
8768,0.000002,0.9999,0.7876
8769,0.000001,0.9997,0.7660
8770,0.000000,0.9999,0.7869
8771,0.000000,0.9997,0.7665
8772,0.000000,0.9999,0.7862
8773,0.000000,0.9997,0.7671
8774,0.000001,0.9999,0.7857
8775,0.000002,0.9997,0.7677
8776,0.000002,0.9999,0.7857
8777,0.000002,0.9997,0.7679
8778,0.000002,0.9999,0.7861
8779,0.000001,0.9997,0.7678
8780,0.000001,0.9999,0.7867
8781,0.000000,0.9997,0.7674
8782,0.000000,0.9999,0.7874
8783,0.000000,0.9997,0.7668
8784,0.000000,0.9999,0.7878
8785,0.000001,0.9997,0.7663
8786,0.000001,0.9999,0.7880
8787,0.000002,0.9997,0.7661
8788,0.000001,0.9999,0.7878
8789,0.000001,0.9997,0.7661
8790,0.000001,0.9999,0.7873
8791,0.000000,0.9997,0.7664
8792,0.000000,0.9999,0.7867
8793,0.000000,0.9997,0.7669
8794,0.000000,0.9999,0.7862
8795,0.000001,0.9997,0.7673
8796,0.000001,0.9999,0.7860
8797,0.000001,0.9997,0.7676
8798,0.000001,0.9999,0.7861
8799,0.000001,0.9997,0.7677
8800,0.000001,0.9999,0.7865
8801,0.000001,0.9997,0.7675
8802,0.000000,0.9999,0.7870
8803,0.000000,0.9997,0.7671
8804,0.000000,0.9999,0.7875
8805,0.000000,0.9997,0.7667
8806,0.000000,0.9999,0.7877
8807,0.000001,0.9997,0.7664
8808,0.000001,0.9999,0.7877
8809,0.000001,0.9997,0.7663
8810,0.000001,0.9999,0.7875
8811,0.000001,0.9997,0.7664
8812,0.000000,0.9999,0.7871
8813,0.000000,0.9997,0.7667
8814,0.000000,0.9999,0.7866
8815,0.000000,0.9997,0.7671
8816,0.000000,0.9999,0.7863
8817,0.000001,0.9997,0.7674
8818,0.000001,0.9999,0.7863
8819,0.000001,0.9997,0.7675
8820,0.000001,0.9999,0.7865
8821,0.000001,0.9997,0.7675
8822,0.000000,0.9999,0.7868
8823,0.000000,0.9997,0.7673
8824,0.000000,0.9999,0.7872
8825,0.000000,0.9997,0.7670
8826,0.000000,0.9999,0.7875
8827,0.000000,0.9997,0.7667
8828,0.000000,0.9999,0.7876
8829,0.000001,0.9997,0.7665
8830,0.000001,0.9999,0.7875
8831,0.000001,0.9997,0.7665
8832,0.000000,0.9999,0.7872
8833,0.000000,0.9997,0.7667
8834,0.000000,0.9999,0.7869
8835,0.000000,0.9997,0.7669
8836,0.000000,0.9999,0.7866
8837,0.000000,0.9997,0.7672
8838,0.000000,0.9999,0.7865
8839,0.000000,0.9997,0.7674
8840,0.000000,0.9999,0.7865
8841,0.000000,0.9997,0.7674
8842,0.000000,0.9999,0.7867
8843,0.000000,0.9997,0.7673
8844,0.000000,0.9999,0.7870
8845,0.000000,0.9997,0.7671
8846,0.000000,0.9999,0.7873
8847,0.000000,0.9997,0.7669
8848,0.000000,0.9999,0.7875
8849,0.000000,0.9997,0.7667
8850,0.000000,0.9999,0.7875
8851,0.000000,0.9997,0.7666
8852,0.000000,0.9999,0.7873
8853,0.000000,0.9997,0.7667
8854,0.000000,0.9999,0.7871
8855,0.000000,0.9997,0.7668
8856,0.000000,0.9999,0.7868
8857,0.000000,0.9997,0.7671
8858,0.000000,0.9999,0.7866
8859,0.000000,0.9997,0.7673
8860,0.000000,0.9999,0.7866
8861,0.000000,0.9997,0.7674
8862,0.000000,0.9999,0.7867
8863,0.000000,0.9997,0.7673
8864,0.000000,0.9999,0.7869
8865,0.000000,0.9997,0.7672
8866,0.000000,0.9999,0.7872
8867,0.000000,0.9997,0.7670
8868,0.000000,0.9999,0.7873
8869,0.000000,0.9997,0.7668
8870,0.000000,0.9999,0.7874
8871,0.000000,0.9997,0.7667
8872,0.000000,0.9999,0.7873
8873,0.000000,0.9997,0.7667
8874,0.000000,0.9999,0.7872
8875,0.000000,0.9997,0.7668
8876,0.000000,0.9999,0.7869
8877,0.000000,0.9997,0.7670
8878,0.000000,0.9999,0.7867
8879,0.000000,0.9997,0.7672
8880,0.000000,0.9999,0.7867
8881,0.000000,0.9997,0.7673
8882,0.000000,0.9999,0.7867
8883,0.000000,0.9997,0.7673
8884,0.000000,0.9999,0.7869
8885,0.000000,0.9997,0.7672
8886,0.000000,0.9999,0.7871
8887,0.000000,0.9997,0.7671
8888,0.000000,0.9999,0.7872
8889,0.000000,0.9997,0.7669
8890,0.000000,0.9999,0.7873
8891,0.000000,0.9997,0.7668
8892,0.000000,0.9999,0.7873
8893,0.000000,0.9997,0.7667
8894,0.000000,0.9999,0.7872
8895,0.000000,0.9997,0.7668
8896,0.000000,0.9999,0.7870
8897,0.000000,0.9997,0.7670
8898,0.000000,0.9999,0.7868
8899,0.000000,0.9997,0.7671
8900,0.000000,0.9999,0.7867
8901,0.000000,0.9997,0.7672
8902,0.000000,0.9999,0.7867
8903,0.000000,0.9997,0.7673
8904,0.000000,0.9999,0.7868
8905,0.000000,0.9997,0.7672
8906,0.000000,0.9999,0.7870
8907,0.000000,0.9997,0.7671
8908,0.000000,0.9999,0.7872
8909,0.000000,0.9997,0.7670
8910,0.000000,0.9999,0.7873
8911,0.000000,0.9997,0.7668
8912,0.000000,0.9999,0.7873
8913,0.000000,0.9997,0.7668
8914,0.000000,0.9999,0.7872
8915,0.000000,0.9997,0.7668
8916,0.000000,0.9999,0.7871
8917,0.000000,0.9997,0.7669
8918,0.000000,0.9999,0.7869
8919,0.000000,0.9997,0.7671
8920,0.000000,0.9999,0.7868
8921,0.000000,0.9997,0.7672
8922,0.000000,0.9999,0.7868
8923,0.000000,0.9997,0.7673
8924,0.000000,0.9999,0.7869
8925,0.000000,0.9997,0.7672
8926,0.000000,0.9999,0.7870
8927,0.000000,0.9997,0.7671
8928,0.000000,0.9999,0.7871
8929,0.000000,0.9997,0.7670
8930,0.000000,0.9999,0.7873
8931,0.000000,0.9997,0.7669
8932,0.000000,0.9999,0.7873
8933,0.000000,0.9997,0.7668
8934,0.000000,0.9999,0.7872
8935,0.000000,0.9997,0.7668
8936,0.000000,0.9999,0.7871
8937,0.000000,0.9997,0.7669
8938,0.000000,0.9999,0.7869
8939,0.000000,0.9997,0.7671
8940,0.000000,0.9999,0.7868
8941,0.000000,0.9997,0.7672
8942,0.000000,0.9999,0.7868
8943,0.000000,0.9997,0.7672
8944,0.000000,0.9999,0.7869
8945,0.000000,0.9997,0.7672
8946,0.000000,0.9999,0.7870
8947,0.000000,0.9997,0.7671
8948,0.000000,0.9999,0.7871
8949,0.000000,0.9997,0.7670
8950,0.000000,0.9999,0.7872
8951,0.000000,0.9997,0.7669
8952,0.000000,0.9999,0.7873
8953,0.000000,0.9997,0.7668
8954,0.000000,0.9999,0.7872
8955,0.000000,0.9997,0.7669
8956,0.000000,0.9999,0.7871
8957,0.000000,0.9997,0.7670
8958,0.000000,0.9999,0.7869
8959,0.000000,0.9997,0.7671
8960,0.000000,0.9999,0.7868
8961,0.000000,0.9997,0.7672
8962,0.000000,0.9999,0.7868
8963,0.000000,0.9997,0.7672
8964,0.000000,0.9999,0.7869
8965,0.000000,0.9997,0.7672
8966,0.000000,0.9999,0.7870
8967,0.000000,0.9997,0.7671
8968,0.000000,0.9999,0.7871
8969,0.000000,0.9997,0.7670
8970,0.000000,0.9999,0.7872
8971,0.000000,0.9998,0.7669
8972,0.000000,0.9999,0.7872
8973,0.000000,0.9998,0.7669
8974,0.000000,0.9999,0.7872
8975,0.000000,0.9998,0.7669
8976,0.000000,0.9999,0.7871
8977,0.000000,0.9998,0.7670
8978,0.000000,0.9999,0.7869
8979,0.000000,0.9998,0.7671
8980,0.000000,0.9999,0.7868
8981,0.000000,0.9998,0.7672
8982,0.000000,0.9999,0.7868
8983,0.000000,0.9998,0.7672
8984,0.000000,0.9999,0.7869
8985,0.000000,0.9998,0.7672
8986,0.000000,0.9999,0.7870
8987,0.000000,0.9998,0.7671
8988,0.000000,0.9999,0.7871
8989,0.000000,0.9998,0.7670
8990,0.000000,0.9999,0.7872
8991,0.000000,0.9998,0.7669
8992,0.000000,0.9999,0.7872
8993,0.000000,0.9998,0.7669
8994,0.000000,0.9999,0.7872
8995,0.000000,0.9998,0.7669
8996,0.000000,0.9999,0.7870
8997,0.000000,0.9998,0.7670
8998,0.000000,0.9999,0.7869
8999,0.000000,0.9998,0.7671
9000,0.000000,0.9999,0.7868
9001,0.000000,0.9998,0.7672
9002,0.000000,0.9999,0.7868
9003,0.000000,0.9998,0.7672
9004,0.000000,0.9999,0.7869
9005,0.000000,0.9998,0.7672
9006,0.000000,0.9999,0.7870
9007,0.000000,0.9998,0.7671
9008,0.000000,0.9999,0.7872
9009,0.000000,0.9998,0.7670
9010,0.000000,0.9999,0.7872
9011,0.000000,0.9998,0.7669
9012,0.000000,0.9999,0.7872
9013,0.000000,0.9998,0.7669
9014,0.000000,0.9999,0.7871
9015,0.000000,0.9998,0.7669
9016,0.000000,0.9999,0.7870
9017,0.000000,0.9998,0.7670
9018,0.000000,0.9999,0.7869
9019,0.000000,0.9998,0.7671
9020,0.000000,0.9999,0.7868
9021,0.000000,0.9998,0.7672
9022,0.000000,0.9999,0.7869
9023,0.000000,0.9998,0.7672
9024,0.000000,0.9999,0.7870
9025,0.000000,0.9998,0.7672
9026,0.000000,0.9999,0.7871
9027,0.000000,0.9998,0.7670
9028,0.000000,0.9999,0.7872
9029,0.000000,0.9998,0.7669
9030,0.000000,0.9999,0.7873
9031,0.000000,0.9998,0.7669
9032,0.000000,0.9999,0.7872
9033,0.000000,0.9998,0.7669
9034,0.000000,0.9999,0.7871
9035,0.000000,0.9998,0.7669
9036,0.000000,0.9999,0.7870
9037,0.000000,0.9998,0.7671
9038,0.000000,0.9999,0.7869
9039,0.000000,0.9998,0.7672
9040,0.000000,0.9999,0.7868
9041,0.000000,0.9998,0.7672
9042,0.000000,0.9999,0.7869
9043,0.000000,0.9998,0.7672
9044,0.000000,0.9999,0.7870
9045,0.000000,0.9998,0.7671
9046,0.000000,0.9999,0.7872
9047,0.000000,0.9998,0.7670
9048,0.000000,0.9999,0.7873
9049,0.000000,0.9998,0.7669
9050,0.000000,0.9999,0.7873
9051,0.000000,0.9998,0.7668
9052,0.000000,0.9999,0.7872
9053,0.000000,0.9998,0.7669
9054,0.000000,0.9999,0.7871
9055,0.000000,0.9998,0.7670
9056,0.000000,0.9999,0.7869
9057,0.000000,0.9998,0.7671
9058,0.000000,0.9999,0.7868
9059,0.000000,0.9998,0.7672
9060,0.000000,0.9999,0.7868
9061,0.000000,0.9998,0.7673
9062,0.000000,0.9999,0.7869
9063,0.000000,0.9998,0.7672
9064,0.000000,0.9999,0.7871
9065,0.000000,0.9998,0.7671
9066,0.000000,0.9999,0.7872
9067,0.000000,0.9998,0.7669
9068,0.000000,0.9999,0.7873
9069,0.000000,0.9998,0.7668
9070,0.000000,0.9999,0.7873
9071,0.000000,0.9998,0.7668
9072,0.000000,0.9999,0.7871
9073,0.000000,0.9998,0.7669
9074,0.000000,0.9999,0.7870
9075,0.000000,0.9998,0.7671
9076,0.000000,0.9999,0.7868
9077,0.000000,0.9998,0.7672
9078,0.000000,0.9999,0.7868
9079,0.000000,0.9998,0.7673
9080,0.000000,0.9999,0.7868
9081,0.000000,0.9998,0.7673
9082,0.000000,0.9999,0.7870
9083,0.000000,0.9998,0.7672
9084,0.000000,0.9999,0.7872
9085,0.000000,0.9998,0.7670
9086,0.000000,0.9999,0.7873
9087,0.000000,0.9998,0.7668
9088,0.000000,0.9999,0.7874
9089,0.000000,0.9998,0.7668
9090,0.000000,0.9999,0.7872
9091,0.000000,0.9998,0.7668
9092,0.000000,0.9999,0.7870
9093,0.000000,0.9998,0.7670
9094,0.000000,0.9999,0.7868
9095,0.000000,0.9998,0.7672
9096,0.000000,0.9999,0.7867
9097,0.000000,0.9998,0.7673
9098,0.000000,0.9999,0.7868
9099,0.000000,0.9998,0.7674
9100,0.000000,0.9999,0.7869
9101,0.000000,0.9998,0.7672
9102,0.000000,0.9999,0.7872
9103,0.000000,0.9998,0.7670
9104,0.000000,0.9999,0.7873
9105,0.000000,0.9998,0.7668
9106,0.000000,0.9999,0.7874
9107,0.000000,0.9998,0.7667
9108,0.000000,0.9999,0.7873
9109,0.000000,0.9998,0.7668
9110,0.000000,0.9999,0.7871
9111,0.000000,0.9998,0.7669
9112,0.000000,0.9999,0.7869
9113,0.000000,0.9998,0.7672
9114,0.000000,0.9999,0.7867
9115,0.000000,0.9998,0.7674
9116,0.000000,0.9999,0.7867
9117,0.000000,0.9998,0.7674
9118,0.000000,0.9999,0.7868
9119,0.000000,0.9998,0.7673
9120,0.000000,0.9999,0.7871
9121,0.000000,0.9998,0.7671
9122,0.000000,0.9999,0.7874
9123,0.000000,0.9998,0.7669
9124,0.000000,0.9999,0.7875
9125,0.000000,0.9998,0.7667
9126,0.000000,0.9999,0.7875
9127,0.000000,0.9998,0.7667
9128,0.000000,0.9999,0.7872
9129,0.000000,0.9998,0.7668
9130,0.000000,0.9999,0.7869
9131,0.000000,0.9998,0.7671
9132,0.000000,0.9999,0.7867
9133,0.000000,0.9998,0.7674
9134,0.000000,0.9999,0.7866
9135,0.000000,0.9998,0.7675
9136,0.000000,0.9999,0.7867
9137,0.000000,0.9998,0.7675
9138,0.000000,0.9999,0.7870
9139,0.000000,0.9998,0.7672
9140,0.000000,0.9999,0.7874
9141,0.000000,0.9998,0.7669
9142,0.000000,0.9999,0.7876
9143,0.000001,0.9998,0.7666
9144,0.000000,0.9999,0.7876
9145,0.000001,0.9998,0.7666
9146,0.000000,0.9999,0.7874
9147,0.000000,0.9998,0.7667
9148,0.000000,0.9999,0.7870
9149,0.000000,0.9998,0.7671
9150,0.000000,0.9999,0.7866
9151,0.000000,0.9998,0.7674
9152,0.000000,0.9999,0.7864
9153,0.000001,0.9998,0.7677
9154,0.000001,0.9999,0.7866
9155,0.000001,0.9998,0.7676
9156,0.000000,0.9999,0.7870
9157,0.000000,0.9998,0.7673
9158,0.000000,0.9999,0.7874
9159,0.000000,0.9998,0.7669
9160,0.000000,0.9999,0.7878
9161,0.000001,0.9998,0.7666
9162,0.000001,0.9999,0.7878
9163,0.000001,0.9998,0.7664
9164,0.000001,0.9999,0.7875
9165,0.000000,0.9998,0.7666
9166,0.000000,0.9999,0.7870
9167,0.000000,0.9998,0.7670
9168,0.000000,0.9999,0.7866
9169,0.000000,0.9998,0.7675
9170,0.000001,0.9999,0.7863
9171,0.000001,0.9998,0.7678
9172,0.000001,0.9999,0.7864
9173,0.000001,0.9998,0.7678
9174,0.000000,0.9999,0.7869
9175,0.000000,0.9998,0.7675
9176,0.000000,0.9999,0.7875
9177,0.000000,0.9998,0.7670
9178,0.000000,0.9999,0.7879
9179,0.000001,0.9998,0.7665
9180,0.000001,0.9999,0.7881
9181,0.000002,0.9998,0.7663
9182,0.000001,0.9999,0.7878
9183,0.000001,0.9998,0.7665
9184,0.000000,0.9999,0.7872
9185,0.000000,0.9998,0.7670
9186,0.000000,0.9999,0.7865
9187,0.000001,0.9998,0.7676
9188,0.000001,0.9999,0.7861
9189,0.000002,0.9998,0.7680
9190,0.000002,0.9999,0.7862
9191,0.000002,0.9998,0.7681
9192,0.000001,0.9999,0.7867
9193,0.000001,0.9998,0.7677
9194,0.000000,0.9999,0.7875
9195,0.000000,0.9998,0.7671
9196,0.000001,0.9999,0.7882
9197,0.000002,0.9998,0.7664
9198,0.000002,0.9999,0.7884
9199,0.000003,0.9998,0.7661
9200,0.000002,0.9999,0.7881
9201,0.000002,0.9998,0.7663
9202,0.000001,0.9999,0.7874
9203,0.000000,0.9998,0.7668
9204,0.000000,0.9999,0.7865
9205,0.000001,0.9998,0.7676
9206,0.000001,0.9999,0.7859
9207,0.000003,0.9998,0.7683
9208,0.000003,0.9999,0.7859
9209,0.000003,0.9998,0.7685
9210,0.000002,0.9999,0.7865
9211,0.000001,0.9998,0.7681
9212,0.000000,0.9999,0.7875
9213,0.000000,0.9998,0.7673
9214,0.000001,0.9999,0.7883
9215,0.000002,0.9998,0.7665
9216,0.000003,0.9999,0.7887
9217,0.000004,0.9998,0.7660
9218,0.000003,0.9999,0.7885
9219,0.000003,0.9998,0.7660
9220,0.000001,0.9999,0.7877
9221,0.000001,0.9998,0.7666
9222,0.000000,0.9999,0.7867
9223,0.000000,0.9998,0.7675
9224,0.000001,0.9999,0.7859
9225,0.000003,0.9998,0.7684
9226,0.000003,0.9999,0.7857
9227,0.000005,0.9998,0.7688
9228,0.000003,0.9999,0.7863
9229,0.000003,0.9998,0.7685
9230,0.000001,0.9999,0.7873
9231,0.000000,0.9998,0.7678
9232,0.000000,0.9999,0.7883
9233,0.000001,0.9998,0.7668
9234,0.000002,0.9999,0.7890
9235,0.000004,0.9998,0.7661
9236,0.000004,0.9999,0.7890
9237,0.000005,0.9998,0.7659
9238,0.000003,0.9999,0.7883
9239,0.000002,0.9998,0.7664
9240,0.000000,0.9999,0.7873
9241,0.000000,0.9998,0.7672
9242,0.000000,0.9999,0.7862
9243,0.000002,0.9998,0.7682
9244,0.000003,0.9999,0.7857
9245,0.000005,0.9998,0.7689
9246,0.000004,0.9999,0.7859
9247,0.000005,0.9998,0.7689
9248,0.000002,0.9999,0.7868
9249,0.000001,0.9998,0.7684
9250,0.000000,0.9999,0.7879
9251,0.000000,0.9998,0.7675
9252,0.000001,0.9999,0.7888
9253,0.000003,0.9998,0.7666
9254,0.000003,0.9999,0.7892
9255,0.000005,0.9998,0.7661
9256,0.000004,0.9999,0.7890
9257,0.000004,0.9998,0.7661
9258,0.000002,0.9999,0.7881
9259,0.000001,0.9998,0.7667
9260,0.000000,0.9999,0.7870
9261,0.000000,0.9998,0.7676
9262,0.000001,0.9999,0.7862
9263,0.000003,0.9998,0.7685
9264,0.000004,0.9999,0.7859
9265,0.000005,0.9998,0.7690
9266,0.000004,0.9999,0.7863
9267,0.000004,0.9998,0.7690
9268,0.000002,0.9999,0.7872
9269,0.000001,0.9998,0.7684
9270,0.000000,0.9999,0.7882
9271,0.000000,0.9998,0.7675
9272,0.000001,0.9999,0.7890
9273,0.000003,0.9998,0.7667
9274,0.000003,0.9999,0.7893
9275,0.000005,0.9998,0.7663
9276,0.000003,0.9999,0.7889
9277,0.000003,0.9998,0.7664
9278,0.000001,0.9999,0.7881
9279,0.000001,0.9998,0.7670
9280,0.000000,0.9999,0.7871
9281,0.000000,0.9998,0.7678
9282,0.000001,0.9999,0.7864
9283,0.000002,0.9998,0.7686
9284,0.000003,0.9999,0.7861
9285,0.000004,0.9998,0.7690
9286,0.000003,0.9999,0.7865
9287,0.000003,0.9998,0.7689
9288,0.000001,0.9999,0.7874
9289,0.000001,0.9998,0.7684
9290,0.000000,0.9999,0.7883
9291,0.000000,0.9998,0.7677
9292,0.000001,0.9999,0.7890
9293,0.000002,0.9998,0.7670
9294,0.000003,0.9999,0.7892
9295,0.000003,0.9998,0.7666
9296,0.000003,0.9999,0.7889
9297,0.000003,0.9998,0.7667
9298,0.000001,0.9999,0.7882
9299,0.000001,0.9998,0.7671
9300,0.000000,0.9999,0.7874
9301,0.000000,0.9998,0.7678
9302,0.000001,0.9999,0.7867
9303,0.000002,0.9998,0.7685
9304,0.000002,0.9999,0.7865
9305,0.000003,0.9998,0.7689
9306,0.000002,0.9999,0.7867
9307,0.000002,0.9998,0.7689
9308,0.000001,0.9999,0.7874
9309,0.000001,0.9998,0.7685
9310,0.000000,0.9999,0.7881
9311,0.000000,0.9998,0.7679
9312,0.000000,0.9999,0.7888
9313,0.000001,0.9998,0.7673
9314,0.000002,0.9999,0.7891
9315,0.000002,0.9998,0.7669
9316,0.000002,0.9999,0.7889
9317,0.000002,0.9998,0.7669
9318,0.000001,0.9999,0.7884
9319,0.000001,0.9998,0.7672
9320,0.000000,0.9999,0.7877
9321,0.000000,0.9998,0.7677
9322,0.000000,0.9999,0.7871
9323,0.000001,0.9998,0.7683
9324,0.000001,0.9999,0.7868
9325,0.000002,0.9998,0.7687
9326,0.000002,0.9999,0.7869
9327,0.000002,0.9998,0.7688
9328,0.000001,0.9999,0.7873
9329,0.000001,0.9998,0.7686
9330,0.000000,0.9999,0.7880
9331,0.000000,0.9998,0.7681
9332,0.000000,0.9999,0.7886
9333,0.000001,0.9998,0.7676
9334,0.000001,0.9999,0.7889
9335,0.000001,0.9998,0.7672
9336,0.000001,0.9999,0.7889
9337,0.000002,0.9998,0.7671
9338,0.000001,0.9999,0.7885
9339,0.000001,0.9998,0.7673
9340,0.000000,0.9999,0.7879
9341,0.000000,0.9998,0.7677
9342,0.000000,0.9999,0.7874
9343,0.000000,0.9998,0.7682
9344,0.000001,0.9999,0.7870
9345,0.000001,0.9998,0.7686
9346,0.000001,0.9999,0.7870
9347,0.000001,0.9998,0.7687
9348,0.000001,0.9999,0.7873
9349,0.000001,0.9998,0.7686
9350,0.000000,0.9999,0.7879
9351,0.000000,0.9998,0.7682
9352,0.000000,0.9999,0.7884
9353,0.000000,0.9998,0.7678
9354,0.000000,0.9999,0.7887
9355,0.000001,0.9998,0.7674
9356,0.000001,0.9999,0.7888
